formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
8a01869291548667019155885535385e,Badan Nasional Penanggulangan Terorisme,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,"Badan Nasional Penanggulangan Terorisme | Deputi Bidang Pencegahan, Perlindungan dan Deradikalisasi | Direktorat Deradikalisasi | Subdirektorat Bina Masyarakat",1,0,5500000,7500000,2,0,0,0
8a0186929154866701915589ed50395e,Badan Nasional Penanggulangan Terorisme,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,"Badan Nasional Penanggulangan Terorisme | Sekretariat Utama | Biro Perencanaan, Hukum, dan Hubungan Masyarakat",1,0,5500000,7500000,1,0,0,0
10a7c7ac-28c5-4ffb-b283-f53841fa8c49,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Kerjasama Internasional | Direktorat Kerjasama Regional dan Multilateral | Sub Direktorat Kerjasama Regional,1,0,5500000,7500000,1,0,0,0
1ff5230f-1531-4b88-9550-d324212fa2f0,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Pembinaan Kemampuan | Sub Direktorat Pelatihan,8,0,5500000,7500000,49,0,0,0
21b7986e-8b06-4972-863c-5b5689f67738,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Penindakan | Subdirektorat Kesiapsiagaan Nasional | Seksi Kesiapsiagaan,1,0,5500000,7500000,3,0,0,0
43c78f1c-bf17-43b7-9233-4f4264c47b99,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Badan Nasional Penanggulangan Terorisme | Deputi Bidang Pencegahan, Perlindungan dan Deradikalisasi | Direktorat Deradikalisasi | Subdirektorat Bina Masyarakat",4,0,5500000,7500000,12,0,0,0
4b674642-1e11-4908-82e7-eacc789c5123,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Badan Nasional Penanggulangan Terorisme | Deputi Bidang Pencegahan, Perlindungan dan Deradikalisasi | Direktorat Perlindungan",1,0,5500000,7500000,2,0,0,0
4e158e91-1990-40c7-ab15-512ddc642e7d,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Badan Nasional Penanggulangan Terorisme | Sekretariat Utama | Biro Perencanaan, Hukum, dan Hubungan Masyarakat",4,0,5500000,7500000,7,0,0,0
8822a8b7-bf72-422d-9f9b-2ceb69016969,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Penindakan | Subdirektorat Intelijen | Seksi Operasional Intelijen,1,0,5500000,7500000,2,0,0,0
3a996638-2741-425d-8977-5580f2908249,Badan Pangan Nasional,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"Badan Pangan Nasional | SEKRETARIAT UTAMA | BIRO KEUANGAN, PENGADAAN, DAN UMUM",2,0,3000000,5000000,93,0,0,0
a2891b93-545b-4250-95a2-b7706235063c,Badan Pangan Nasional,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pangan Nasional | INSPEKTORAT,1,0,3000000,7000000,24,0,0,0
8a0384be915951ce01915988d3812dd1,Badan Pangan Nasional,CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR AHLI PERTAMA,Badan Pangan Nasional | INSPEKTORAT,1,0,3000000,7000000,19,0,0,0
